call_id,agent_id,call_duration,hold_time,csat_score,first_call_res,repeat_call,issue_type,channel
2518,17,662,138,5,1,0,Tech,Voice
2519,35,513,194,4,1,0,Billing,Voice
2520,34,580,153,3,0,0,Billing,Voice
2521,23,562,63,3,0,0,Billing,Voice
2522,30,593,156,4,1,1,Billing,Chat
2523,8,528,62,4,1,1,Billing,Email
2524,22,665,175,5,1,0,Billing,Chat
2525,44,853,133,2,0,1,Tech,Voice
2526,36,706,121,5,1,0,Tech,Voice
2527,5,651,93,5,1,0,Billing,Voice
2528,13,1060,167,1,0,1,Tech,Chat
2529,29,649,110,3,0,0,Tech,Voice
2530,31,751,5,5,1,0,Billing,Voice
2531,47,479,17,5,1,0,Billing,Voice
2532,16,961,43,1,0,1,Tech,Email
2533,42,668,167,3,0,0,Tech,Voice
2534,30,641,171,5,1,0,Billing,Email
2535,16,571,139,5,1,0,Billing,Voice
2536,12,335,138,2,0,1,General,Chat
2537,17,779,206,3,1,1,Billing,Voice
2538,16,442,140,5,1,0,Billing,Chat
2539,12,397,158,5,1,0,General,Voice
2540,8,473,119,3,0,0,General,Voice
2541,20,1129,92,4,1,0,Tech,Voice
2542,3,561,103,2,0,1,Tech,Voice
2543,16,571,243,4,1,0,Billing,Chat
2544,30,415,54,5,1,0,Billing,Chat
2545,45,607,138,5,1,0,Tech,Chat
2546,23,358,29,3,0,0,Billing,Voice
2547,28,797,83,3,0,0,Tech,Voice
2548,40,530,166,4,1,1,General,Email
2549,5,414,11,4,1,1,General,Chat
2550,20,654,174,5,1,0,Billing,Voice
2551,40,896,242,2,0,0,Tech,Chat
2552,44,811,141,2,0,1,Tech,Chat
2553,1,690,195,1,0,1,General,Voice
2554,30,508,134,2,0,1,Billing,Voice
2555,21,588,162,5,1,0,Billing,Voice
2556,20,508,147,5,1,0,Billing,Email
2557,6,523,89,5,1,0,Tech,Voice
2558,22,782,84,3,0,0,Tech,Voice
2559,18,773,190,4,1,0,Tech,Chat
2560,8,745,117,3,0,0,Tech,Chat
2561,39,594,111,5,1,0,Billing,Email
2562,32,961,110,1,0,1,Tech,Voice
2563,33,525,138,5,1,0,Billing,Chat
2564,16,435,48,5,1,0,General,Voice
2565,12,520,109,5,1,0,General,Voice
2566,38,533,138,5,1,0,General,Voice
2567,34,668,43,2,0,1,General,Chat
2568,14,562,132,5,1,0,Billing,Chat
2569,36,412,66,5,1,0,Billing,Voice
2570,33,870,138,5,1,0,Tech,Voice
2571,23,627,249,4,1,0,General,Chat
2572,50,562,112,5,1,0,Billing,Voice
2573,45,663,55,5,1,0,Billing,Voice
2574,2,683,134,5,1,0,General,Voice
2575,41,504,148,5,1,0,Billing,Voice
2576,21,614,63,5,1,0,Tech,Voice
2577,2,748,16,3,0,0,Tech,Chat
2578,27,614,63,2,0,1,Billing,Voice
2579,9,537,117,5,1,0,Billing,Chat
2580,1,601,92,2,0,1,Tech,Voice
2581,11,774,184,3,1,1,Tech,Voice
2582,3,305,151,5,1,0,General,Chat
2583,23,701,126,2,0,1,Tech,Voice
2584,26,652,15,5,1,0,Billing,Chat
2585,4,885,157,5,1,0,Tech,Chat
2586,18,186,238,4,1,0,Tech,Email
2587,6,526,171,4,1,1,Billing,Email
2588,35,839,80,3,0,0,Tech,Voice
2589,22,408,111,5,1,0,Billing,Voice
2590,43,505,147,5,1,0,Billing,Voice
2591,15,694,203,2,0,0,Billing,Chat
2592,22,677,77,4,1,1,Tech,Voice
2593,37,989,92,4,1,0,Tech,Chat
2594,42,638,117,2,0,1,Tech,Voice
2595,12,961,112,4,1,0,Tech,Voice
2596,47,554,167,2,0,1,General,Voice
2597,49,444,135,2,0,1,Billing,Voice
2598,42,719,36,5,1,0,Billing,Voice
2599,38,405,80,5,1,0,Billing,Voice
2600,18,454,82,5,1,0,Billing,Voice
2601,45,823,0,2,0,1,Tech,Voice
2602,35,762,175,5,1,0,Tech,Voice
2603,30,791,127,3,0,0,Tech,Voice
2604,24,505,87,3,0,0,Billing,Chat
2605,42,570,174,2,0,1,Tech,Chat
2606,30,652,138,3,0,0,Tech,Voice
2607,14,708,42,5,1,0,Billing,Voice
2608,6,549,156,2,0,1,Tech,Voice
2609,3,747,202,4,1,0,General,Email
2610,16,797,111,2,0,1,Tech,Voice
2611,7,660,115,2,0,1,Tech,Chat
2612,14,449,126,5,1,0,Tech,Voice
2613,9,325,46,5,1,0,Billing,Voice
2614,15,696,128,3,0,0,Tech,Chat
2615,21,492,66,5,1,0,Billing,Voice
2616,35,564,119,5,1,0,Billing,Voice
2617,2,1007,129,4,1,0,Tech,Email
2618,27,614,151,2,0,1,General,Voice
2619,2,730,154,5,1,0,Tech,Voice
2620,35,932,64,1,0,1,Tech,Voice
2621,18,568,131,5,1,0,General,Email
2622,14,741,177,5,1,0,General,Chat
2623,20,649,50,5,1,0,Tech,Voice
2624,18,412,224,3,1,1,Billing,Email
2625,10,309,61,2,0,1,General,Voice
2626,25,537,217,4,1,0,Billing,Voice
2627,2,564,62,3,0,0,Tech,Voice
2628,25,400,116,5,1,0,Billing,Chat
2629,33,905,108,1,0,1,Tech,Chat
2630,36,343,37,5,1,0,Billing,Voice
2631,31,765,161,5,1,0,Tech,Voice
2632,14,737,164,3,0,0,Tech,Email
2633,1,561,157,2,0,1,Billing,Chat
2634,46,957,105,4,1,0,Tech,Chat
2635,16,450,77,2,0,1,General,Voice
2636,46,716,185,1,0,1,General,Chat
2637,3,338,132,5,1,0,Billing,Chat
2638,35,847,74,5,1,0,Tech,Email
2639,41,971,132,1,0,1,Tech,Voice
2640,6,141,19,2,0,1,Tech,Chat
2641,25,545,126,4,1,1,Billing,Email
2642,13,732,159,2,0,1,Tech,Voice
2643,34,558,109,5,1,0,General,Chat
2644,8,1006,162,4,1,0,Tech,Email
2645,21,635,168,2,0,1,Tech,Voice
2646,34,572,136,5,1,0,Tech,Chat
2647,4,559,226,4,1,0,Billing,Voice
2648,25,918,201,1,0,1,Tech,Voice
2649,15,833,157,3,0,0,Tech,Voice
2650,4,554,141,5,1,0,Billing,Voice
2651,45,522,104,3,0,0,General,Chat
2652,12,309,81,2,0,1,Billing,Voice
2653,32,620,167,5,1,0,General,Email
2654,32,855,108,2,0,1,Tech,Voice
2655,28,466,59,5,1,0,Billing,Chat
2656,13,680,71,5,1,0,Tech,Voice
2657,31,592,79,3,0,0,Tech,Voice
2658,14,654,225,4,1,0,Billing,Voice
2659,20,695,170,4,1,1,Tech,Voice
2660,18,727,122,3,0,0,Tech,Chat
2661,29,844,144,5,1,0,Tech,Chat
2662,6,589,151,2,0,1,Billing,Chat
2663,32,834,67,5,1,0,Tech,Chat
2664,29,570,49,2,0,1,Billing,Chat
2665,43,779,183,4,1,0,Tech,Voice
2666,2,572,39,4,1,1,Billing,Voice
2667,23,604,118,5,1,0,General,Chat
2668,19,825,76,2,0,1,Tech,Voice
2669,31,566,133,4,1,1,Tech,Voice
2670,5,660,104,5,1,0,Tech,Voice
2671,19,525,152,5,1,0,Billing,Voice
2672,34,604,0,5,1,0,Billing,Voice
2673,10,741,187,1,0,1,General,Voice
2674,25,452,164,5,1,0,General,Voice
2675,2,655,180,4,1,0,Billing,Voice
2676,11,664,173,2,0,1,Tech,Voice
2677,50,955,138,4,1,0,Tech,Voice
2678,31,1036,81,3,1,1,Tech,Voice
2679,15,340,146,5,1,0,Billing,Chat
2680,9,510,137,4,1,1,Billing,Voice
2681,23,267,172,5,1,0,Billing,Chat
2682,19,347,157,5,1,0,General,Voice
2683,9,505,125,5,1,0,Tech,Voice
2684,35,843,145,2,0,1,Tech,Voice
2685,21,602,151,2,0,1,General,Voice
2686,9,870,185,1,0,1,Tech,Voice
2687,28,622,224,4,1,0,General,Chat
2688,46,822,155,4,1,1,Tech,Chat
2689,7,563,151,5,1,0,Billing,Voice
2690,16,534,106,5,1,0,General,Voice
2691,16,902,99,4,1,0,Tech,Chat
2692,33,551,76,2,0,1,Billing,Voice
2693,4,828,0,5,1,0,Tech,Email
2694,4,270,69,5,1,0,Billing,Email
2695,39,573,109,2,0,1,Tech,Chat
2696,40,667,101,3,0,0,General,Voice
2697,17,469,147,5,1,0,General,Voice
2698,37,382,71,4,1,1,General,Email
2699,39,626,74,3,0,0,Billing,Voice
2700,29,750,0,5,1,0,Tech,Voice
2701,36,501,148,5,1,0,Billing,Voice
2702,38,731,66,2,0,1,General,Voice
2703,39,950,77,2,0,0,Tech,Chat
2704,50,721,153,5,1,0,Tech,Email
2705,37,858,67,5,1,0,Tech,Chat
2706,35,414,142,5,1,0,Tech,Chat
2707,7,914,47,4,1,0,Tech,Voice
2708,27,419,118,5,1,0,General,Voice
2709,28,375,83,2,0,1,General,Voice
2710,22,335,104,5,1,0,Billing,Voice
2711,14,470,210,4,1,0,Tech,Voice
2712,7,679,21,5,1,0,General,Chat
2713,37,625,205,4,1,0,Billing,Voice
2714,22,635,64,5,1,0,Tech,Email
2715,5,652,172,5,1,0,Billing,Email
2716,2,660,184,2,0,0,Tech,Voice
2717,27,588,145,5,1,0,Billing,Voice
2718,21,677,46,4,1,1,Tech,Chat
2719,38,535,136,5,1,0,Billing,Email
2720,15,613,273,4,1,0,Tech,Chat
2721,21,458,120,5,1,0,General,Voice
2722,10,615,113,2,0,1,General,Voice
2723,23,634,108,2,0,1,General,Voice
2724,39,687,150,5,1,0,Tech,Voice
2725,5,366,114,4,1,1,Billing,Voice
2726,1,846,137,5,1,0,Billing,Chat
2727,13,554,102,5,1,0,General,Voice
2728,21,796,57,2,0,1,Tech,Chat
2729,26,398,259,4,1,0,Billing,Voice
2730,50,932,114,4,1,0,Tech,Voice
2731,45,714,311,4,1,0,Billing,Voice
2732,21,345,145,5,1,0,Billing,Voice
2733,18,537,155,5,1,0,General,Chat
2734,37,528,101,5,1,0,General,Voice
2735,45,1108,84,4,1,0,Tech,Chat
2736,32,723,102,3,0,0,General,Email
2737,36,532,70,5,1,0,Tech,Chat
2738,17,640,64,5,1,0,Tech,Voice
2739,35,442,227,4,1,0,Billing,Voice
2740,49,594,167,2,0,1,Billing,Voice
2741,11,985,209,3,1,0,Tech,Voice
2742,21,563,187,1,0,1,General,Email
2743,26,825,83,5,1,0,Tech,Voice
2744,4,470,27,2,0,1,Billing,Chat
2745,34,609,92,4,1,1,Billing,Chat
2746,48,493,125,5,1,0,General,Email
2747,18,353,188,3,1,1,Billing,Voice
2748,40,814,116,5,1,0,Tech,Voice
2749,35,548,297,4,1,0,Billing,Voice
2750,41,418,94,5,1,0,Billing,Chat
2751,29,996,155,4,1,0,Tech,Voice
2752,29,635,84,2,0,1,Tech,Voice
2753,38,841,144,2,0,1,Tech,Voice
2754,42,506,112,2,0,1,Billing,Voice
2755,21,735,105,5,1,0,General,Voice
2756,42,521,82,5,1,0,Billing,Voice
2757,13,498,128,5,1,0,Tech,Email
2758,49,647,170,3,0,0,General,Voice
2759,41,734,61,2,0,1,Billing,Chat
2760,17,498,117,2,0,1,General,Chat
2761,9,631,149,5,1,0,Billing,Voice
2762,41,769,160,2,0,1,Tech,Chat
2763,1,692,231,2,0,0,Tech,Voice
2764,2,650,154,5,1,0,General,Chat
2765,48,453,95,4,1,1,Billing,Chat
2766,29,754,85,5,1,0,Tech,Chat
2767,33,580,85,5,1,0,General,Voice
2768,10,783,81,2,0,1,Tech,Voice
2769,50,633,132,4,1,1,Tech,Chat
2770,40,797,145,5,1,0,Billing,Chat
2771,21,939,169,4,1,0,Tech,Chat
2772,28,668,159,2,0,1,Billing,Chat
2773,11,721,194,3,1,1,Billing,Voice
2774,34,760,79,2,0,1,Tech,Voice
2775,8,694,218,2,0,0,Tech,Chat
2776,22,419,82,4,1,1,General,Chat
2777,8,465,140,5,1,0,General,Voice
2778,49,597,108,3,0,0,Tech,Voice
2779,15,486,118,5,1,0,General,Voice
2780,17,791,160,2,0,1,Tech,Voice
2781,23,659,33,5,1,0,Billing,Voice
2782,24,882,70,2,0,1,Tech,Voice
2783,45,409,164,5,1,0,Billing,Voice
2784,19,853,119,2,0,1,Tech,Voice
2785,5,687,104,2,0,1,General,Chat
2786,32,711,52,5,1,0,Tech,Voice
2787,44,693,105,5,1,0,General,Voice
2788,1,655,160,2,0,1,Billing,Chat
2789,23,560,86,3,0,0,Tech,Chat
2790,37,813,201,4,1,0,Billing,Voice
2791,8,642,184,1,0,1,Tech,Email
2792,13,893,98,4,1,1,Tech,Voice
2793,8,888,84,4,1,1,Tech,Voice
2794,23,403,0,5,1,0,Billing,Voice
2795,43,571,55,5,1,0,Billing,Chat
2796,1,659,51,5,1,0,Billing,Voice
2797,45,564,34,2,0,1,Tech,Voice
2798,24,561,117,5,1,0,General,Voice
2799,35,669,138,5,1,0,Billing,Voice
2800,24,908,228,1,0,0,Tech,Voice
2801,17,502,123,5,1,0,General,Voice
2802,5,981,0,3,1,1,Tech,Voice
2803,20,945,75,2,0,0,Tech,Chat
2804,21,578,156,5,1,0,General,Voice
2805,40,470,115,5,1,0,Billing,Chat
2806,31,410,171,5,1,0,Billing,Voice
2807,46,595,89,5,1,0,Billing,Email
2808,36,725,189,4,1,0,General,Chat
2809,11,532,134,5,1,0,General,Chat
2810,15,621,136,5,1,0,Tech,Chat
2811,19,648,128,5,1,0,Billing,Voice
2812,7,776,74,5,1,0,Tech,Voice
2813,28,611,116,5,1,0,Billing,Chat
2814,43,486,137,5,1,0,Billing,Voice
2815,5,694,35,3,0,0,Tech,Voice
2816,5,486,124,5,1,0,General,Chat
2817,30,609,192,1,0,1,General,Voice
2818,32,699,146,5,1,0,Tech,Email
2819,8,621,202,4,1,0,Billing,Chat
2820,10,475,144,5,1,0,Billing,Chat
2821,38,824,66,5,1,0,Tech,Voice
2822,47,855,167,3,0,0,Tech,Chat
2823,32,589,51,5,1,0,General,Voice
2824,48,887,107,5,1,0,Tech,Voice
2825,28,677,103,2,0,1,Tech,Email
2826,17,633,79,5,1,0,Billing,Voice
2827,31,578,262,1,0,1,Billing,Chat
2828,8,628,115,5,1,0,Tech,Chat
2829,40,321,228,4,1,0,Billing,Email
2830,25,496,140,5,1,0,Tech,Voice
2831,9,284,70,2,0,1,General,Voice
2832,2,813,95,2,0,1,Tech,Email
2833,15,511,117,2,0,1,Billing,Chat
2834,50,560,99,5,1,0,Billing,Chat
2835,3,722,103,3,0,0,Tech,Chat
2836,49,837,154,2,0,1,Tech,Voice
2837,36,841,141,5,1,0,Tech,Voice
2838,4,756,161,5,1,0,Tech,Voice
2839,14,765,211,4,1,0,Tech,Chat
2840,41,771,91,5,1,0,Tech,Voice
2841,41,958,186,3,1,0,Tech,Chat
2842,25,309,203,3,1,1,General,Voice
2843,50,649,197,3,1,1,Tech,Voice
2844,10,653,14,5,1,0,Billing,Voice
2845,21,916,227,3,1,0,Tech,Chat
2846,36,814,81,5,1,0,Tech,Email
2847,12,527,9,5,1,0,General,Chat
2848,27,1029,226,3,1,0,Tech,Voice
2849,40,571,150,5,1,0,General,Voice
2850,2,553,153,3,0,0,General,Chat
2851,13,949,100,3,1,1,Tech,Voice
2852,32,821,130,2,0,1,Tech,Voice
2853,31,890,111,5,1,0,Tech,Voice
2854,16,676,82,5,1,0,General,Voice
2855,32,694,121,5,1,0,Tech,Voice
2856,32,762,126,4,1,1,Billing,Voice
2857,34,380,40,5,1,0,Tech,Voice
2858,11,312,123,4,1,1,Billing,Voice
2859,10,647,12,2,0,1,Tech,Chat
2860,15,499,235,1,0,1,Billing,Voice
2861,17,804,113,2,0,1,Tech,Voice
2862,40,467,55,5,1,0,General,Chat
2863,18,548,150,5,1,0,Billing,Email
2864,9,525,75,5,1,0,Billing,Voice
2865,25,790,118,2,0,1,Billing,Voice
2866,40,629,147,5,1,0,Tech,Voice
2867,14,497,58,2,0,1,Tech,Chat
2868,25,684,236,4,1,0,Billing,Email
2869,50,464,242,3,1,1,Billing,Voice
2870,22,736,88,2,0,1,Tech,Chat
2871,30,472,52,2,0,1,Billing,Voice
2872,20,860,88,2,0,1,Tech,Voice
2873,21,385,91,5,1,0,Billing,Chat
2874,44,330,186,4,1,0,Tech,Voice
2875,32,705,89,5,1,0,Billing,Voice
2876,46,787,50,2,0,1,Tech,Email
2877,49,678,126,4,1,1,Billing,Voice
2878,21,939,30,4,1,0,Tech,Voice
2879,35,440,184,4,1,0,General,Voice
2880,32,557,155,5,1,0,General,Voice
2881,30,825,84,5,1,0,Tech,Voice
2882,39,733,90,2,0,1,Tech,Voice
2883,49,512,134,5,1,0,General,Chat
2884,12,717,53,2,0,1,Tech,Email
2885,41,680,72,5,1,0,Billing,Voice
2886,47,518,106,2,0,1,General,Voice
2887,18,840,40,3,0,0,Tech,Chat
2888,21,591,92,5,1,0,Billing,Voice
2889,13,434,55,5,1,0,Billing,Voice
2890,21,586,205,4,1,0,Billing,Chat
2891,8,519,95,5,1,0,Tech,Chat
2892,46,598,63,5,1,0,Billing,Voice
2893,40,656,160,4,1,1,Billing,Voice
2894,46,684,82,5,1,0,Billing,Voice
2895,7,607,53,2,0,1,Tech,Voice
2896,23,669,173,5,1,0,Tech,Voice
2897,44,792,100,5,1,0,Tech,Voice
2898,32,492,170,5,1,0,Billing,Chat
2899,11,318,119,5,1,0,Billing,Email
2900,22,484,127,5,1,0,General,Email
2901,22,792,153,5,1,0,Tech,Chat
2902,43,910,81,1,0,1,Tech,Voice
2903,25,752,71,5,1,0,Billing,Voice
2904,22,768,192,1,0,1,Tech,Voice
2905,28,834,154,3,0,0,Tech,Voice
2906,29,665,115,2,0,1,Billing,Email
2907,13,303,167,5,1,0,Billing,Voice
2908,18,597,152,3,0,0,Tech,Chat
2909,2,562,176,2,0,1,General,Email
2910,29,736,51,3,0,0,General,Chat
2911,21,844,116,5,1,0,Tech,Chat
2912,15,799,187,4,1,0,Tech,Voice
2913,27,522,220,4,1,0,Billing,Voice
2914,50,814,87,5,1,0,Tech,Voice
2915,31,660,129,5,1,0,Tech,Chat
2916,15,456,121,5,1,0,Billing,Voice
2917,23,466,45,2,0,1,General,Voice
2918,24,710,102,3,0,0,Billing,Voice
2919,44,623,25,3,0,0,Tech,Voice
2920,13,690,109,3,0,0,Tech,Voice
2921,22,820,57,2,0,1,Tech,Email
2922,43,617,130,2,0,1,Tech,Voice
2923,37,577,101,5,1,0,Billing,Voice
2924,33,577,100,5,1,0,General,Voice
2925,3,656,213,4,1,0,Tech,Voice
2926,19,711,124,5,1,0,Tech,Voice
2927,23,436,232,2,0,0,General,Chat
2928,29,957,146,4,1,0,Tech,Chat
2929,30,580,168,5,1,0,Billing,Voice
2930,39,592,67,5,1,0,Tech,Chat
2931,44,565,78,4,1,1,Billing,Email
2932,47,570,121,5,1,0,Billing,Voice
2933,25,413,192,1,0,1,Tech,Voice
2934,37,710,98,5,1,0,General,Voice
2935,47,431,34,5,1,0,Billing,Voice
2936,8,1063,143,1,0,1,Tech,Voice
2937,42,645,123,5,1,0,Billing,Voice
2938,16,580,86,5,1,0,Tech,Email
2939,8,702,97,5,1,0,Tech,Voice
2940,1,888,67,5,1,0,Tech,Email
2941,44,521,175,5,1,0,Billing,Voice
2942,5,926,121,4,1,0,Tech,Voice
2943,3,504,134,5,1,0,General,Voice
2944,1,738,84,5,1,0,Tech,Chat
2945,4,892,200,2,0,0,Tech,Voice
2946,40,622,133,5,1,0,General,Chat
2947,35,438,0,5,1,0,Billing,Voice
2948,32,815,147,3,0,0,Tech,Voice
2949,42,570,104,5,1,0,General,Chat
2950,34,440,110,5,1,0,Billing,Chat
2951,43,541,179,5,1,0,Tech,Voice
2952,25,318,125,5,1,0,Billing,Voice
2953,10,705,222,1,0,1,Tech,Voice
2954,21,741,126,5,1,0,Tech,Voice
2955,46,825,92,2,0,1,Tech,Chat
2956,39,873,11,5,1,0,Tech,Voice
2957,27,500,76,5,1,0,Billing,Chat
2958,27,737,100,5,1,0,Tech,Chat
2959,2,458,207,3,1,1,Billing,Chat
2960,41,560,92,5,1,0,General,Voice
2961,48,666,218,4,1,0,Billing,Chat
2962,13,562,51,2,0,1,General,Chat
2963,9,924,73,1,0,1,Tech,Chat
2964,36,892,187,3,1,1,Tech,Chat
2965,22,968,84,4,1,0,Tech,Voice
2966,42,769,185,3,1,1,Tech,Voice
2967,26,670,70,2,0,1,Tech,Voice
2968,12,624,76,5,1,0,Billing,Voice
2969,17,694,158,5,1,0,Tech,Chat
2970,14,620,71,4,1,1,Billing,Voice
2971,14,470,103,5,1,0,Billing,Voice
2972,34,625,143,5,1,0,Tech,Voice
2973,20,695,104,5,1,0,Billing,Voice
2974,11,428,86,5,1,0,Billing,Voice
2975,16,672,47,5,1,0,Billing,Voice
2976,31,620,206,3,1,1,Billing,Chat
2977,6,561,218,4,1,0,Billing,Voice
2978,19,322,139,5,1,0,General,Voice
2979,37,728,106,4,1,1,Billing,Voice
2980,4,609,109,5,1,0,Tech,Voice
2981,47,664,169,5,1,0,Billing,Voice
2982,4,467,181,2,0,0,General,Voice
2983,20,457,87,2,0,1,Billing,Voice
2984,10,630,184,4,1,0,General,Voice
2985,24,830,156,5,1,0,Tech,Chat
2986,35,412,183,4,1,0,Billing,Voice
2987,26,722,23,5,1,0,General,Voice
2988,37,719,94,2,0,1,Tech,Voice
2989,38,558,109,2,0,1,Billing,Email
2990,21,705,91,5,1,0,Tech,Chat
2991,40,417,235,4,1,0,General,Voice
2992,39,860,95,2,0,1,Tech,Voice
2993,21,793,148,5,1,0,Tech,Voice
2994,10,629,129,5,1,0,Tech,Chat
2995,38,891,102,5,1,0,Tech,Voice
2996,46,556,77,5,1,0,General,Voice
2997,4,761,243,4,1,0,Tech,Email
2998,45,763,106,5,1,0,Billing,Voice
2999,20,357,172,5,1,0,General,Voice
3000,17,355,119,5,1,0,Billing,Chat
3001,7,382,92,5,1,0,Billing,Chat
3002,4,804,126,5,1,0,Tech,Chat
3003,29,696,138,5,1,0,Tech,Chat
3004,14,516,91,5,1,0,Billing,Email
3005,3,608,74,5,1,0,Tech,Email
3006,24,999,148,4,1,0,Tech,Voice
3007,37,1050,126,1,0,1,Tech,Voice
3008,16,657,80,4,1,1,General,Voice
3009,4,523,63,5,1,0,Tech,Chat
3010,24,491,140,5,1,0,Billing,Voice
3011,34,649,4,5,1,0,Billing,Voice
3012,30,544,104,5,1,0,General,Voice
3013,18,658,128,2,0,1,Billing,Voice
3014,19,937,224,3,1,0,Tech,Chat
3015,31,1036,120,1,0,1,Tech,Voice
3016,19,651,101,3,0,0,Tech,Chat
3017,49,559,137,4,1,1,Billing,Voice
3018,46,683,77,2,0,1,Tech,Voice
3019,19,449,106,2,0,1,Tech,Email
3020,22,634,121,2,0,1,General,Voice
3021,24,617,157,5,1,0,Billing,Voice
3022,45,667,79,2,0,1,Tech,Email
3023,12,510,119,5,1,0,Tech,Voice
3024,30,692,12,5,1,0,Tech,Chat
3025,38,859,151,5,1,0,Tech,Chat
3026,31,710,106,5,1,0,Billing,Voice
3027,36,464,233,2,0,0,Billing,Voice
3028,19,916,141,4,1,0,Tech,Voice
3029,48,843,67,3,0,0,Tech,Voice
3030,45,811,54,5,1,0,Tech,Voice
3031,36,394,159,5,1,0,Billing,Voice
3032,30,399,227,4,1,0,Billing,Chat
3033,49,450,209,4,1,0,Billing,Chat
3034,33,510,47,2,0,1,Billing,Chat
3035,18,1020,132,3,1,1,Tech,Voice
3036,49,470,187,4,1,0,General,Voice
3037,28,642,39,5,1,0,Billing,Voice
3038,47,680,182,4,1,0,Tech,Email
3039,11,606,77,4,1,1,Billing,Chat
3040,45,740,107,5,1,0,Tech,Email
3041,33,571,136,5,1,0,Billing,Voice
3042,17,594,184,4,1,0,General,Voice
3043,6,712,211,4,1,0,Tech,Voice
3044,4,594,100,3,0,0,General,Voice
3045,20,698,91,5,1,0,General,Chat
3046,48,636,87,5,1,0,Tech,Voice
3047,47,927,166,1,0,1,Tech,Chat
3048,27,518,179,5,1,0,Billing,Chat
3049,15,694,173,2,0,1,Tech,Voice
3050,6,633,136,2,0,1,General,Email
3051,47,509,142,5,1,0,Billing,Voice
3052,14,588,106,5,1,0,General,Chat
3053,11,783,111,5,1,0,Tech,Chat
3054,39,299,171,3,0,0,General,Voice
3055,9,600,135,5,1,0,General,Voice
3056,26,533,91,5,1,0,Tech,Chat
3057,16,545,185,2,0,0,Tech,Voice
3058,5,804,83,4,1,1,Tech,Email
3059,10,614,128,5,1,0,General,Voice
3060,50,694,45,5,1,0,General,Voice
3061,3,586,63,5,1,0,Tech,Email
3062,13,638,121,5,1,0,Tech,Voice
3063,43,819,78,5,1,0,Tech,Voice
3064,49,696,106,3,0,0,General,Chat
3065,30,778,192,2,0,0,Tech,Voice
3066,45,444,112,5,1,0,General,Voice
3067,6,975,173,1,0,1,Tech,Voice
3068,17,518,73,5,1,0,Billing,Chat
3069,45,715,152,5,1,0,Tech,Voice
3070,19,534,59,5,1,0,Tech,Chat
3071,42,636,105,4,1,1,Billing,Voice
3072,35,652,155,5,1,0,Billing,Voice
3073,46,644,120,3,0,0,Tech,Voice
3074,26,760,176,5,1,0,Billing,Email
3075,5,661,160,5,1,0,Tech,Voice
3076,29,843,101,5,1,0,Tech,Voice
3077,37,576,197,4,1,0,General,Voice
3078,20,446,146,2,0,1,Tech,Voice
3079,49,615,105,2,0,1,General,Voice
3080,21,818,128,2,0,1,Tech,Voice
3081,10,338,125,4,1,1,Billing,Voice
3082,5,978,132,3,1,1,Tech,Chat
3083,36,818,111,2,0,1,Tech,Voice
3084,6,935,142,1,0,1,Tech,Voice
3085,26,344,167,5,1,0,Billing,Voice
3086,4,688,145,5,1,0,Tech,Voice
3087,39,691,143,2,0,1,Billing,Voice
3088,39,514,113,5,1,0,Tech,Voice
3089,50,504,66,5,1,0,Billing,Chat
3090,35,810,52,5,1,0,Tech,Voice
3091,1,465,77,2,0,1,Tech,Voice
3092,24,391,94,5,1,0,Billing,Voice
3093,36,957,220,3,1,0,Tech,Chat
3094,6,758,195,1,0,1,Tech,Voice
3095,41,691,84,3,0,0,General,Voice
3096,46,571,146,2,0,1,General,Voice
3097,44,1118,115,3,1,1,Tech,Email
3098,31,815,134,5,1,0,Tech,Voice
3099,20,940,87,4,1,0,Tech,Voice
3100,24,713,254,4,1,0,Tech,Voice
3101,25,575,231,1,0,1,Billing,Chat
3102,36,846,102,2,0,1,Tech,Voice
3103,21,871,84,5,1,0,Tech,Chat
3104,30,545,175,5,1,0,Billing,Email
3105,24,750,47,5,1,0,Tech,Voice
3106,44,825,170,5,1,0,Tech,Voice
3107,42,825,127,5,1,0,Tech,Voice
3108,30,426,33,5,1,0,Billing,Voice
3109,22,783,110,2,0,1,Tech,Chat
3110,28,798,80,3,0,0,Tech,Voice
3111,7,603,129,5,1,0,Tech,Voice
3112,35,885,123,4,1,1,Tech,Voice
3113,28,811,39,2,0,1,Tech,Email
3114,14,829,99,5,1,0,General,Voice
3115,10,546,154,5,1,0,Billing,Voice
3116,16,686,164,5,1,0,General,Voice
3117,16,830,98,3,0,0,Tech,Chat
3118,31,780,147,5,1,0,Billing,Voice
3119,42,604,135,2,0,1,Tech,Voice
3120,25,490,116,5,1,0,Billing,Email
3121,13,437,147,5,1,0,Billing,Voice
3122,6,738,64,2,0,1,Tech,Voice
3123,44,581,120,5,1,0,Tech,Chat
3124,9,366,23,3,0,0,General,Voice
3125,45,429,116,5,1,0,Tech,Voice
3126,36,286,205,2,0,0,Billing,Voice
3127,43,848,100,2,0,1,Tech,Chat
3128,20,681,199,4,1,0,Tech,Email
3129,18,401,101,5,1,0,General,Voice
3130,43,470,54,5,1,0,General,Voice
3131,21,486,159,2,0,1,General,Voice
3132,4,605,147,5,1,0,Tech,Voice
3133,50,990,259,1,0,1,Tech,Chat
3134,33,720,61,5,1,0,Billing,Chat
3135,27,740,141,5,1,0,General,Voice
3136,7,571,143,5,1,0,Billing,Email
